stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
010030,99999,2017,12,17,16.5,24,12.5,24,999.4,24,998.0,24,14.2,8,3.6,22,5.8,999.9,20.7,,10.2,,0.0,G,1.2,0,0,1,0,0,0
010280,99999,2017,05,23,30.5,24,24.9,24,1011.4,24,1009.4,24,4.9,11,14.4,24,23.3,27.6,31.6,,28.6,,0.05,G,999.9,0,0,1,0,0,0
010260,99999,2017,09,07,49.9,24,39.1,24,1012.9,24,999.1,24,43.9,8,3.8,24,5.8,15.9,60.6,,42.3,*,0.0,G,999.9,0,0,0,0,0,0
010110,99999,2017,09,23,32.5,24,31.0,24,1010.5,24,1009.4,24,999.9,0,7.1,18,13.6,999.9,34.9,,30.2,*,0.0,I,999.9,0,0,0,0,0,0
010200,99999,2017,11,30,26.6,24,22.3,24,1006.0,24,1004.9,24,999.9,0,16.5,24,31.1,999.9,30.6,*,19.6,*,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,03,05,33.5,24,26.0,24,1016.6,24,1015.4,24,25.4,6,7.1,24,15.5,17.5,34.7,*,30.0,,0.0,G,999.9,0,0,1,0,0,0
010020,99999,2017,11,24,18.2,24,7.1,24,1029.3,24,1028.4,24,999.9,0,6.9,21,17.5,999.9,21.0,*,13.6,,0.0,I,999.9,0,0,0,0,0,0
010070,99999,2017,04,24,16.0,24,5.3,24,1017.5,24,1016.5,24,999.9,0,3.4,24,7.0,10.9,19.9,,9.9,,0.01,G,999.9,0,0,0,0,0,0
010160,99999,2017,08,25,35.9,24,34.7,24,1013.1,24,1011.6,24,999.9,0,11.6,24,17.5,999.9,38.3,,32.4,,0.0,I,999.9,0,0,0,0,0,0
010280,99999,2017,01,08,30.9,24,27.2,24,982.3,24,980.3,24,9.1,24,16.3,24,29.3,39.4,35.1,,24.1,,0.03,G,999.9,0,1,1,0,0,0
010330,99999,2017,12,23,32.6,24,29.1,24,984.0,24,980.9,24,999.9,0,12.3,21,21.4,999.9,34.2,*,31.1,,0.0,I,999.9,0,0,0,0,0,0
010240,99999,2017,08,24,41.8,24,37.5,24,1016.9,24,1015.6,24,999.9,0,3.4,22,5.8,999.9,44.1,,39.4,,0.0,I,999.9,0,0,0,0,0,0
010020,99999,2017,01,28,-1.4,24,-6.5,24,1007.8,24,1007.0,24,999.9,0,17.3,24,21.4,999.9,0.7,,-2.6,*,0.0,I,999.9,0,0,0,0,0,0
010070,99999,2017,11,23,22.4,24,11.9,24,1035.6,24,1034.6,24,999.9,0,14.0,24,19.4,20.4,24.4,,18.7,*,0.0,G,999.9,0,0,0,0,0,0
010010,99999,2017,02,07,36.7,24,35.7,24,1016.3,24,1015.1,24,4.9,6,13.7,24,21.4,30.5,37.6,,35.2,,0.02,E,999.9,1,1,0,0,0,0
010060,99999,2017,01,31,6.5,24,0.0,24,1013.1,24,1011.4,24,999.9,0,26.3,20,31.1,35.5,7.7,*,-0.8,,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,06,23,33.4,24,30.0,24,1011.0,24,1009.4,24,999.9,0,4.0,23,7.8,999.9,37.4,,31.6,,0.0,I,999.9,0,0,0,0,0,0
010020,99999,2017,04,15,-5.2,24,-9.9,24,1027.6,24,1026.7,24,999.9,0,9.7,24,13.6,999.9,-4.4,*,-8.5,,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,04,15,32.8,24,28.6,24,1020.8,24,1019.6,24,19.4,6,9.3,24,19.4,999.9,36.1,,26.1,,0.01,G,999.9,0,0,0,0,0,0
010280,99999,2017,02,18,14.9,24,5.8,24,1003.7,24,1001.6,24,17.2,24,13.0,24,17.5,22.7,17.2,,12.4,*,0.0,G,999.9,0,0,1,0,0,0
010170,99999,2017,06,23,40.3,24,33.3,24,1011.7,24,1010.9,24,999.9,0,4.8,23,7.8,999.9,43.7,,36.9,,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,08,06,45.0,24,40.0,24,1015.1,24,1013.9,24,31.1,6,6.9,24,11.7,12.8,46.9,,41.9,*,0.0,G,999.9,0,1,0,0,0,0
010370,99999,2017,11,23,20.6,24,12.9,24,1011.6,24,1009.1,24,999.9,0,10.5,24,13.6,999.9,23.2,,17.2,,0.0,G,999.9,0,0,0,0,0,0
010330,99999,2017,10,22,41.5,24,33.0,24,1021.4,24,1018.3,24,999.9,0,7.6,24,15.5,999.9,43.7,,39.9,*,0.0,I,999.9,0,0,0,0,0,0
010070,99999,2017,07,01,41.0,24,28.2,24,1016.8,24,1015.9,24,999.9,0,5.9,24,9.7,999.9,43.2,,37.8,,0.7,G,999.9,0,0,0,0,0,0
010170,99999,2017,10,11,35.4,24,33.4,24,1015.5,24,1014.7,24,999.9,0,9.6,24,15.5,999.9,36.9,,33.4,*,0.0,I,999.9,0,0,0,0,0,0
010280,99999,2017,11,23,28.9,24,25.0,24,1023.5,24,1021.4,24,7.4,24,25.5,24,31.7,42.3,31.3,,27.0,,0.04,G,999.9,0,1,1,1,0,0
010070,99999,2017,01,24,21.6,24,17.1,24,990.0,24,989.1,24,999.9,0,14.3,24,23.3,999.9,31.1,,11.1,*,0.07,G,999.9,0,0,1,0,0,0
010240,99999,2017,08,10,44.4,24,40.9,24,1016.3,24,1015.0,24,999.9,0,3.0,17,3.9,999.9,45.7,,42.6,,0.0,I,999.9,0,0,0,0,0,0
010200,99999,2017,04,10,24.8,24,21.3,24,1008.2,24,1007.1,24,999.9,0,16.0,24,23.3,999.9,29.7,*,18.5,*,0.0,I,999.9,0,0,0,0,0,0
010020,99999,2017,02,15,4.7,24,0.3,24,1013.2,24,1012.3,24,999.9,0,18.9,24,25.3,999.9,15.3,*,-1.7,*,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,10,31,26.5,24,25.0,24,992.1,24,990.6,24,999.9,0,9.7,24,17.5,999.9,28.9,,24.1,*,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,01,30,22.7,24,17.8,24,1010.7,24,1009.5,24,12.1,6,8.3,24,15.5,23.7,26.8,,17.4,,0.01,G,999.9,0,0,1,0,0,0
010070,99999,2017,08,23,39.0,24,34.5,24,1017.7,24,1016.7,24,999.9,0,4.1,22,7.8,999.9,43.7,,35.4,,0.0,G,999.9,0,1,0,0,0,0
010260,99999,2017,11,28,29.4,24,28.1,24,1002.9,24,988.6,24,12.6,8,6.0,23,11.7,999.9,32.7,*,27.0,*,0.36,G,9.4,0,0,1,0,0,0
010010,99999,2017,07,30,46.0,24,39.8,24,1016.6,24,1015.4,24,20.7,6,7.0,24,11.7,17.3,48.9,,43.2,,0.0,G,999.9,1,1,0,0,0,0
010330,99999,2017,11,15,37.6,24,32.9,24,997.3,24,994.2,24,999.9,0,7.4,24,21.4,999.9,41.0,*,36.0,*,0.0,I,999.9,0,0,0,0,0,0
010070,99999,2017,04,07,16.4,24,4.1,24,1014.9,24,1013.9,24,999.9,0,3.9,24,7.8,999.9,20.5,,8.4,,0.0,G,5.5,0,0,0,0,0,0
010160,99999,2017,11,23,21.3,24,15.4,24,1039.2,24,1037.5,24,999.9,0,12.3,24,17.5,999.9,22.8,*,19.8,*,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,08,19,47.4,24,44.4,24,1012.4,24,1011.3,24,17.1,6,13.2,24,19.6,25.4,49.1,,46.2,,0.02,G,999.9,0,1,0,0,0,0
010070,99999,2017,03,04,24.5,24,19.7,24,1009.0,24,1008.0,24,999.9,0,4.4,23,7.8,999.9,26.2,*,22.3,,0.08,G,4.3,0,1,1,0,0,0
010260,99999,2017,01,04,11.2,24,4.1,24,1018.5,24,1003.5,24,45.1,8,7.0,24,11.7,19.6,14.7,,8.1,,0.0,G,11.0,0,0,0,0,0,0
010160,99999,2017,09,04,37.4,24,32.5,24,1009.6,24,1008.0,24,999.9,0,13.9,24,19.4,999.9,40.3,,34.0,*,0.0,I,999.9,0,0,0,0,0,0
010020,99999,2017,12,18,23.5,24,14.7,24,1002.5,24,1001.7,24,999.9,0,7.0,23,13.6,999.9,26.8,*,19.4,*,0.0,I,999.9,0,0,0,0,0,0
010200,99999,2017,10,21,35.4,24,33.0,24,1019.1,24,1018.0,24,999.9,0,5.7,23,11.7,999.9,37.4,,33.8,,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,10,07,43.7,24,39.8,24,1002.1,24,988.2,24,42.3,8,4.2,23,7.8,12.8,48.2,,38.7,*,0.02,G,999.9,0,0,0,0,0,0
010110,99999,2017,06,05,23.9,24,21.8,24,1023.5,24,1022.4,24,999.9,0,3.7,22,7.8,999.9,29.1,*,20.1,*,0.0,I,999.9,0,0,0,0,0,0
010110,99999,2017,04,11,13.5,24,9.4,24,1019.0,24,1017.9,24,999.9,0,8.3,24,17.5,999.9,18.9,,4.5,,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,12,21,36.1,24,28.5,24,994.0,24,980.0,24,19.8,7,12.4,24,19.4,31.9,41.0,,31.6,*,0.22,G,999.9,0,1,1,0,0,0
010330,99999,2017,09,28,49.9,24,45.0,24,1036.0,24,1032.9,24,999.9,0,3.2,24,5.8,999.9,53.4,*,47.1,,0.0,I,999.9,0,0,0,0,0,0
010020,99999,2017,05,01,17.9,24,13.4,24,1021.4,24,1020.6,24,999.9,0,11.8,24,21.4,999.9,30.2,,8.6,,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,05,24,40.8,24,29.8,24,1011.5,24,997.4,24,999.9,0,4.6,24,9.7,14.2,47.1,,34.5,,0.0,G,999.9,0,0,0,0,0,0
010070,99999,2017,12,07,21.1,24,9.9,24,1011.0,24,1010.0,24,999.9,0,8.3,24,15.5,999.9,27.3,*,18.3,,0.0,G,999.9,0,0,0,0,0,0
010330,99999,2017,10,12,46.8,24,30.7,24,1002.2,24,999.2,24,999.9,0,8.3,24,17.5,999.9,49.1,,44.4,*,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,05,13,13.3,24,9.3,24,1029.9,24,1028.2,24,999.9,0,7.3,23,9.7,999.9,15.8,,7.5,*,0.0,I,999.9,0,0,0,0,0,0
010110,99999,2017,10,24,20.1,24,15.2,24,1008.4,24,1007.3,24,999.9,0,17.2,24,25.3,999.9,22.5,*,17.4,*,0.0,I,999.9,0,0,0,0,0,0
010060,99999,2017,07,14,47.0,24,38.2,24,1004.3,24,1002.8,24,999.9,0,21.9,24,31.1,999.9,49.8,,41.7,*,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,03,08,10.9,24,8.2,24,1009.1,24,1007.5,24,999.9,0,8.3,18,15.5,999.9,14.7,,3.2,*,0.0,I,999.9,0,0,0,0,0,0
010020,99999,2017,03,09,9.9,24,6.6,24,1011.7,24,1010.8,24,999.9,0,12.0,24,17.5,999.9,13.1,*,4.1,,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,02,24,24.5,24,21.1,24,990.6,24,976.3,24,20.6,8,7.4,24,13.6,24.1,27.1,,19.6,,0.29,G,999.9,0,0,1,0,0,0
010260,99999,2017,03,31,28.9,24,21.5,24,1010.4,24,996.1,24,30.3,8,11.4,24,15.5,27.0,32.2,,24.1,,0.29,G,999.9,0,0,1,0,0,0
010030,99999,2017,09,14,37.6,24,30.5,24,1019.3,24,1017.9,24,8.5,8,17.1,24,21.4,30.7,40.5,*,35.1,*,0.01,G,999.9,0,0,0,0,0,0
010070,99999,2017,10,08,32.3,24,29.0,24,1013.7,24,1012.7,24,999.9,0,10.6,24,17.5,19.2,34.2,,30.7,,0.0,G,999.9,0,1,1,0,0,0
010240,99999,2017,08,03,47.9,24,40.4,24,1010.7,24,1009.5,24,999.9,0,4.9,22,11.7,999.9,51.1,,45.1,*,0.0,I,999.9,0,0,0,0,0,0
010110,99999,2017,03,31,-8.5,24,-12.9,24,1006.0,24,1004.8,24,999.9,0,13.9,24,17.5,999.9,-5.1,*,-11.9,*,0.0,I,999.9,0,0,0,0,0,0
010170,99999,2017,01,12,16.8,24,9.2,24,991.4,24,990.5,24,999.9,0,13.0,24,17.5,999.9,19.0,,14.7,,0.0,I,999.9,0,0,0,0,0,0
010280,99999,2017,03,06,30.7,24,26.4,24,1016.7,24,1014.7,24,16.3,24,9.3,24,20.0,27.2,33.1,,27.5,,0.0,G,999.9,0,0,1,0,0,0
010010,99999,2017,07,31,43.7,24,38.7,24,1018.7,24,1017.5,24,18.1,6,5.9,24,9.7,12.6,47.1,,41.2,*,0.0,G,999.9,0,1,0,0,0,0
010370,99999,2017,11,21,25.4,24,17.3,24,1020.7,24,1018.2,24,999.9,0,5.8,24,7.8,999.9,27.0,*,21.0,,0.0,G,999.9,0,0,0,0,0,0
010170,99999,2017,05,04,30.5,24,27.4,24,1012.1,24,1011.3,24,999.9,0,8.1,24,13.6,15.3,33.6,*,26.8,*,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,08,10,34.4,24,34.2,24,1019.9,24,1018.3,24,999.9,0,11.8,24,13.6,999.9,35.4,,33.6,,0.0,I,999.9,0,0,0,0,0,0
010280,99999,2017,06,22,38.7,24,35.3,24,1014.0,24,1012.0,24,19.5,24,4.7,24,7.8,13.6,40.5,,35.2,,0.0,G,999.9,0,1,0,0,0,0
010260,99999,2017,02,26,28.4,24,26.8,24,998.9,24,984.6,24,18.4,8,3.9,24,7.8,13.8,32.5,,22.3,*,0.26,G,999.9,0,0,1,0,0,0
010030,99999,2017,06,16,34.6,24,33.6,24,1005.6,24,1004.2,24,7.1,8,6.4,24,11.7,999.9,35.4,,34.0,,0.0,G,999.9,1,1,1,0,0,0
010260,99999,2017,11,07,34.4,24,31.7,24,1011.9,24,997.6,24,42.6,7,3.8,24,10.7,17.5,38.7,*,31.3,,0.44,G,4.3,0,0,0,0,0,0
010260,99999,2017,04,14,29.7,24,13.6,24,1015.4,24,1000.9,24,43.5,8,5.7,24,7.8,11.7,35.2,,24.1,*,0.0,G,25.6,0,0,0,0,0,0
010070,99999,2017,03,26,8.1,24,-1.2,24,993.1,24,992.1,24,999.9,0,15.1,24,25.3,999.9,12.2,*,3.0,*,0.0,G,5.1,0,0,0,0,0,0
010160,99999,2017,03,13,18.2,24,16.0,24,999.4,24,997.8,24,999.9,0,17.6,24,23.3,999.9,25.3,,2.7,,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,05,06,31.9,24,29.0,24,1035.6,24,1034.4,24,18.6,6,5.1,24,11.7,999.9,34.7,,29.8,,0.0,G,999.9,0,0,1,0,0,0
010260,99999,2017,06,25,48.9,24,44.5,24,995.2,24,981.6,24,20.2,8,3.3,23,5.8,16.3,52.9,,45.7,,0.01,G,999.9,0,1,0,0,0,0
010110,99999,2017,04,29,8.7,24,5.2,24,1017.1,24,1015.9,24,999.9,0,14.7,24,21.4,999.9,24.6,*,0.9,*,0.0,I,999.9,0,0,0,0,0,0
010020,99999,2017,09,06,36.5,24,34.0,24,1019.8,24,1019.0,24,999.9,0,20.1,24,35.0,999.9,40.6,,32.9,*,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,01,15,34.8,24,28.2,24,1004.9,24,1001.8,24,999.9,0,7.4,24,17.5,19.2,38.5,,31.1,,0.0,I,999.9,0,0,0,0,0,0
010110,99999,2017,06,06,28.9,24,25.3,24,1022.1,24,1021.0,24,999.9,0,12.7,24,19.4,999.9,30.2,,23.0,,0.0,I,999.9,0,0,0,0,0,0
010240,99999,2017,09,10,41.0,24,32.6,24,1016.4,24,1015.1,24,999.9,0,5.3,20,11.7,999.9,46.2,,35.1,,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,07,09,36.4,24,30.4,24,1005.7,24,1004.2,24,999.9,0,6.2,24,13.6,999.9,40.3,,33.8,,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,12,15,15.0,24,11.6,24,1000.3,24,998.6,24,999.9,0,21.2,24,27.2,999.9,24.3,*,11.1,*,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,02,05,36.4,24,24.9,24,1017.8,24,1014.6,24,999.9,0,7.7,24,14.8,20.4,37.8,,34.3,,0.0,I,999.9,0,0,0,0,0,0
010020,99999,2017,09,20,28.9,24,21.6,24,1030.6,24,1029.7,24,999.9,0,6.1,22,11.7,999.9,30.0,,27.5,*,0.0,I,999.9,0,0,0,0,0,0
010070,99999,2017,12,29,4.8,24,-6.0,24,1004.6,24,1003.6,24,999.9,0,5.5,24,8.9,15.0,6.3,*,2.7,*,0.02,G,3.5,0,0,0,0,0,0
010280,99999,2017,08,19,38.9,24,32.8,24,1014.9,24,1012.9,24,25.1,24,8.2,24,11.7,15.7,39.7,*,38.3,,0.0,G,999.9,0,0,0,0,0,0
010170,99999,2017,11,22,25.2,24,17.2,24,1033.1,24,1032.3,24,999.9,0,21.7,24,31.1,999.9,26.8,,22.5,,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,06,15,50.1,24,45.7,24,1008.0,24,994.2,24,13.7,8,7.5,24,11.7,17.5,52.3,,48.0,,0.03,G,999.9,0,1,0,0,0,0
010060,99999,2017,09,12,36.0,24,36.0,24,1016.3,24,1014.8,24,999.9,0,18.6,24,23.3,999.9,37.0,,34.3,*,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,07,06,47.9,24,36.2,24,1013.8,24,999.9,24,41.6,8,3.2,23,5.8,999.9,54.5,,40.3,,0.01,G,999.9,0,1,0,0,0,0
010020,99999,2017,12,10,22.5,24,12.7,24,1013.2,24,1012.4,24,999.9,0,8.2,24,17.5,999.9,25.9,,17.8,*,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,11,27,35.8,24,31.4,24,997.0,24,993.9,24,999.9,0,8.6,23,19.4,999.9,37.4,,33.6,,0.0,I,999.9,0,0,0,0,0,0
010280,99999,2017,07,08,42.8,24,38.1,24,1008.6,24,1006.6,24,20.1,24,15.3,24,19.2,25.1,45.7,,39.4,,0.02,G,999.9,0,1,0,0,0,0
010330,99999,2017,02,25,31.8,24,24.5,24,994.9,24,991.8,24,999.9,0,15.7,23,27.4,36.3,35.4,,27.0,,0.0,I,999.9,0,0,0,0,0,0
010030,99999,2017,05,20,28.5,24,23.1,24,1017.5,24,1016.1,24,20.4,8,11.3,24,13.6,999.9,31.6,*,23.0,,0.04,G,9.8,0,0,1,0,0,0
010260,99999,2017,02,11,25.8,24,18.3,24,1035.0,24,1020.1,24,45.4,8,9.1,24,13.6,20.2,32.4,*,19.9,,0.0,G,11.0,0,0,0,0,0,0
010280,99999,2017,01,04,20.6,24,15.6,24,1017.0,24,1014.9,24,17.4,24,9.8,24,17.9,21.8,26.2,,14.5,,0.05,G,999.9,0,0,1,0,0,0
010280,99999,2017,08,23,44.4,24,42.2,24,1020.3,24,1018.3,24,23.3,24,4.8,24,7.8,11.7,47.5,,38.7,,0.04,G,999.9,0,1,0,0,0,0
010030,99999,2017,05,08,14.7,24,8.2,24,1031.4,24,1029.9,24,28.1,8,10.4,24,15.5,999.9,16.3,,12.0,,0.0,G,7.1,0,0,1,0,0,0
010030,99999,2017,11,06,28.7,24,21.5,24,1013.4,24,1012.0,24,17.4,8,6.9,24,11.7,999.9,31.8,*,25.7,*,0.0,G,0.4,0,0,0,0,0,0
010010,99999,2017,09,21,46.4,24,42.5,24,1017.8,24,1016.6,24,18.1,6,15.8,24,17.7,23.5,46.9,,45.5,,0.0,G,999.9,0,0,0,0,0,0
010070,99999,2017,01,09,5.3,24,-7.9,24,999.2,24,998.2,24,999.9,0,8.5,24,11.7,999.9,10.2,*,1.0,,0.0,G,5.5,0,0,0,0,0,0
010280,99999,2017,10,11,39.2,24,35.0,24,1013.7,24,1011.7,24,18.3,24,16.0,24,22.7,29.9,40.1,,37.4,,0.0,G,999.9,0,1,0,0,0,0
010110,99999,2017,01,22,16.0,24,10.9,24,1010.6,24,1009.5,24,999.9,0,14.3,24,25.3,999.9,19.8,*,12.2,*,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,11,04,27.4,24,24.6,24,992.4,24,990.9,24,999.9,0,21.9,24,23.3,999.9,30.7,*,25.3,*,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,10,27,39.2,24,35.2,24,990.4,24,976.6,24,15.0,8,10.4,24,17.5,25.8,41.5,,36.0,*,0.06,G,999.9,0,1,0,0,0,0
010020,99999,2017,01,16,25.8,24,19.1,24,984.2,24,983.4,24,999.9,0,16.5,24,33.0,999.9,34.0,,15.8,,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,12,29,20.1,24,12.8,24,1003.9,24,1002.7,24,14.5,6,4.4,24,7.8,999.9,22.5,*,17.1,,0.0,G,999.9,0,0,0,0,0,0
010160,99999,2017,04,17,6.9,24,3.7,24,1021.4,24,1019.7,24,999.9,0,14.0,23,21.4,999.9,11.5,,0.1,,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,10,11,44.6,24,39.4,24,994.4,24,993.3,24,8.7,6,21.1,24,23.9,35.2,45.7,*,43.0,,0.19,G,999.9,0,1,0,0,0,0
010280,99999,2017,07,21,43.6,24,42.2,24,1018.4,24,1016.4,24,5.1,24,10.1,24,13.8,17.3,46.4,,42.3,,0.07,G,999.9,1,1,0,0,0,0
010020,99999,2017,03,06,2.6,24,-2.3,24,1015.5,24,1014.6,24,999.9,0,13.8,24,23.3,999.9,7.7,*,-3.8,*,0.0,I,999.9,0,0,0,0,0,0
010170,99999,2017,10,23,38.3,24,36.0,24,1009.5,24,1008.7,24,999.9,0,17.2,24,23.3,25.8,43.0,,29.3,*,0.0,I,999.9,0,0,0,0,0,0
010170,99999,2017,04,08,21.6,24,17.0,24,1013.4,24,1012.6,24,999.9,0,13.8,24,17.5,999.9,27.0,,14.7,,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,07,15,34.0,24,31.5,24,1014.1,24,1012.6,24,999.9,0,8.4,24,15.5,999.9,38.7,,31.1,*,0.0,I,999.9,0,0,0,0,0,0
010370,99999,2017,11,28,31.2,24,23.7,24,1002.2,24,999.7,24,999.9,0,4.4,24,7.8,999.9,36.1,*,22.5,,0.0,G,999.9,0,0,0,0,0,0
010160,99999,2017,01,03,23.7,24,12.4,24,1020.2,24,1018.6,24,999.9,0,14.2,24,19.4,999.9,24.1,*,22.6,,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,08,03,34.0,24,32.1,24,1011.2,24,1009.6,24,999.9,0,6.8,24,11.7,999.9,37.2,,29.5,,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,09,09,52.8,24,36.5,24,1010.2,24,1007.2,24,999.9,0,15.7,24,31.1,999.9,55.0,,50.2,,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,01,30,30.1,24,24.3,24,1000.3,24,986.1,24,20.8,8,7.8,23,11.7,20.0,34.9,,24.1,*,0.23,G,11.0,0,0,1,0,0,0
010260,99999,2017,11,09,38.9,24,29.6,24,988.3,24,974.5,24,43.9,8,9.7,24,16.7,29.7,41.9,,36.5,*,0.09,G,0.8,0,0,0,0,0,0
010160,99999,2017,04,01,-10.8,24,-15.6,24,1009.8,24,1008.1,24,999.9,0,10.9,24,15.5,999.9,-8.5,,-17.0,,0.0,I,999.9,0,0,0,0,0,0
010070,99999,2017,01,04,22.1,24,16.6,24,1011.1,24,1010.1,24,999.9,0,11.0,23,21.4,999.9,26.8,,17.2,*,0.06,G,999.9,0,0,1,0,0,0
010330,99999,2017,07,12,52.1,24,47.7,24,1003.3,24,1000.3,24,999.9,0,5.8,24,9.3,15.5,58.6,,48.9,,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,08,24,49.2,24,38.3,24,1015.8,24,1012.6,24,999.9,0,12.9,24,19.4,24.9,53.1,,46.9,,0.0,I,999.9,0,0,0,0,0,0
010110,99999,2017,04,30,8.2,24,3.2,24,1030.6,24,1029.5,24,999.9,0,10.6,24,17.5,999.9,12.7,*,0.7,,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,10,01,47.0,24,45.2,24,1004.6,24,1003.5,24,5.1,6,13.2,24,18.3,23.5,47.8,,45.7,,0.14,G,999.9,0,0,0,0,0,0
010070,99999,2017,09,10,42.7,24,32.6,24,1014.5,24,1013.6,24,999.9,0,11.7,24,25.3,27.2,46.2,*,40.1,,0.0,G,999.9,0,0,0,0,0,0
010030,99999,2017,03,03,15.5,24,9.5,24,1015.4,24,1013.9,24,24.9,8,6.1,24,11.7,18.6,21.9,*,12.0,,3.15,G,999.9,0,0,1,0,0,0
010070,99999,2017,10,23,32.2,24,29.3,24,1010.2,24,1009.2,24,999.9,0,12.2,24,19.4,23.9,41.7,*,23.4,*,0.69,G,999.9,0,1,0,0,0,0
010160,99999,2017,09,25,35.0,24,34.4,24,1024.2,24,1022.6,24,999.9,0,15.3,24,27.2,999.9,37.2,*,30.7,,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,11,24,19.8,24,12.8,24,1032.1,24,1030.5,24,999.9,0,7.5,24,11.7,999.9,21.6,*,17.4,*,0.0,I,999.9,0,0,0,0,0,0
010070,99999,2017,01,21,13.9,24,6.6,24,1009.3,24,1008.3,24,999.9,0,13.4,24,29.1,999.9,17.6,,4.5,*,0.01,G,4.7,0,0,0,0,0,0
010030,99999,2017,10,17,37.2,24,31.9,24,1010.0,24,1008.6,24,10.5,8,16.5,24,19.4,31.5,40.8,*,32.5,*,0.09,G,999.9,0,1,0,0,0,0
010020,99999,2017,09,21,32.6,24,28.4,24,1027.4,24,1026.5,24,999.9,0,5.6,24,9.7,999.9,35.4,,27.0,,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,04,14,32.0,24,18.7,24,1015.8,24,1012.6,24,999.9,0,5.4,24,11.7,18.1,36.7,,28.4,,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,03,07,5.7,24,1.0,24,1014.3,24,1012.6,24,999.9,0,8.1,23,13.6,999.9,12.0,*,-6.7,,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,06,28,46.5,24,40.1,24,1010.5,24,1007.4,24,999.9,0,11.8,24,16.1,20.2,50.4,,43.3,,0.0,I,999.9,0,0,0,0,0,0
010020,99999,2017,03,12,-6.2,24,-10.3,24,1007.4,24,1006.5,24,999.9,0,9.5,24,15.5,999.9,-0.8,*,-16.2,,0.0,I,999.9,0,0,0,0,0,0
010070,99999,2017,07,07,41.5,24,36.2,24,1007.8,24,1006.8,24,999.9,0,4.1,24,7.8,999.9,43.3,,40.1,,0.0,G,999.9,0,0,0,0,0,0
010060,99999,2017,08,02,41.8,24,36.3,24,1010.5,24,1009.0,24,999.9,0,7.5,23,13.6,999.9,44.6,,39.2,*,0.0,I,999.9,0,0,0,0,0,0
010280,99999,2017,07,23,45.0,24,44.2,24,1024.9,24,1022.9,24,2.2,24,13.0,24,17.5,20.0,47.1,,43.9,,0.0,G,999.9,1,1,0,0,0,0
010280,99999,2017,07,02,38.0,24,35.4,24,1006.3,24,1004.3,24,9.6,24,22.6,24,27.8,33.6,40.3,,36.5,,0.02,G,999.9,0,1,0,0,0,0
010030,99999,2017,03,01,13.4,24,3.9,24,1006.3,24,1004.9,24,24.5,8,5.1,23,9.7,999.9,18.1,,7.2,,3.15,G,999.9,1,0,0,0,0,0
010330,99999,2017,05,21,42.2,24,39.5,24,1014.7,24,1011.6,24,999.9,0,10.8,24,15.5,19.2,43.0,,40.5,,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,04,01,30.3,24,21.2,24,1005.5,24,1002.4,24,999.9,0,11.9,24,29.1,999.9,33.8,,27.7,*,0.0,I,999.9,0,0,0,0,0,0
